longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
0.718127,0.0223167,0.372549,0.0300117,0.0586592,0.0189187,0.0534452,0.116812,162500,0.5
0.718127,0.0223167,0.509804,0.0393967,0.0718498,0.0245803,0.0656142,0.132191,131300,0.5
0.718127,0.0233794,0.529412,0.0768859,0.117163,0.0371367,0.114126,0.151315,164100,0.5
0.718127,0.0233794,0.666667,0.0645252,0.102421,0.0365761,0.103272,0.150191,146400,0.5
0.718127,0.0233794,0.607843,0.065746,0.105525,0.0348384,0.106726,0.115364,145500,0.5
0.718127,0.0233794,0.666667,0.0453482,0.0763501,0.0269626,0.0830456,0.108916,160000,0.5
0.719124,0.0244421,0.568627,0.0656188,0.100714,0.0306903,0.0989969,0.160563,171700,0.5
0.719124,0.0233794,0.54902,0.0652627,0.10568,0.0332969,0.10541,0.110998,162500,0.5
0.719124,0.0233794,0.784314,0.0392441,0.0650217,0.0208526,0.0680809,0.129315,154400,0.5
0.719124,0.0233794,0.509804,0.0579378,0.107697,0.0345301,0.109028,0.0992607,142900,0.5
0.719124,0.0233794,0.627451,0.0404141,0.0713842,0.0221699,0.0697254,0.147129,140000,0.5
0.719124,0.0233794,0.411765,0.0666616,0.113439,0.0358754,0.117908,0.114233,127100,0.5
0.718127,0.0233794,0.45098,0.0895519,0.153631,0.0496651,0.143397,0.112233,142300,0.5
0.719124,0.0223167,0.45098,0.0476881,0.0803849,0.0250848,0.0792633,0.119067,112500,0.5
0.719124,0.0223167,0.529412,0.0579124,0.103973,0.0325962,0.102286,0.100006,150000,0.5
0.719124,0.0223167,0.431373,0.101658,0.183271,0.0574007,0.18566,0.112364,135000,0.5
0.719124,0.0223167,0.588235,0.0593621,0.101645,0.0331568,0.0999836,0.14395,130600,0.5
0.719124,0.0223167,0.960784,0.0374892,0.0547796,0.0194792,0.0580497,0.172418,168800,0.5
0.719124,0.021254,1,0.0384048,0.0496586,0.0181619,0.0526229,0.219673,185300,0.5
0.719124,0.0223167,0.705882,0.105295,0.159839,0.0541775,0.15902,0.151246,174100,0.5
0.72012,0.0223167,0.705882,0.0595656,0.0845748,0.0316993,0.0841967,0.133757,118300,0.5
0.72012,0.021254,0.882353,0.0482222,0.0682806,0.027327,0.0720276,0.191094,155200,0.5
0.72012,0.021254,1,0.050028,0.060211,0.0244962,0.0695609,0.2269,163400,0.5
0.719124,0.0223167,0.372549,0.0577089,0.0932651,0.0277194,0.0853478,0.121378,157600,0.5
0.72012,0.0223167,0.27451,0.0678824,0.112197,0.0503658,0.106068,0.113067,106700,0.5
0.72012,0.0223167,0.313725,0.0523424,0.0980757,0.0349786,0.0988324,0.102668,119200,0.5
0.72012,0.0223167,0.372549,0.0357088,0.0639354,0.0237395,0.0675876,0.125943,114600,0.5
0.72012,0.0223167,0.470588,0.0564627,0.0982309,0.0286443,0.0932412,0.0786265,130000,0.5
0.72012,0.0233794,0.431373,0.0681367,0.111111,0.0357633,0.106397,0.114467,116100,0.5
0.72012,0.0233794,0.627451,0.0579124,0.091558,0.0349505,0.0945568,0.133088,139000,0.5
0.72012,0.0233794,0.823529,0.0593621,0.0997827,0.0336332,0.100806,0.12824,127800,0.5
0.72012,0.0233794,0.490196,0.0310036,0.0512104,0.0172931,0.0485118,0.136702,123600,0.5
0.721116,0.0233794,0.54902,0.0515794,0.0844196,0.028336,0.0850189,0.120067,114200,0.5
0.72012,0.0233794,0.529412,0.0548858,0.0941962,0.037445,0.0937346,0.0976056,128100,0.5
0.72012,0.0233794,0.509804,0.0362175,0.0563315,0.0221138,0.0578852,0.108095,118800,0.5
0.72012,0.0233794,0.529412,0.0407701,0.0775916,0.0261498,0.075481,0.14477,147500,0.5
0.72012,0.0233794,0.313725,0.0396002,0.0715394,0.0229267,0.0702187,0.104412,150000,0.5
0.72012,0.0233794,0.784314,0.0373112,0.0651769,0.0224222,0.064792,0.116254,120500,0.5
0.721116,0.0244421,0.921569,0.0381505,0.0420546,0.0164523,0.0434139,0.144501,190300,0.5
0.721116,0.0244421,0.960784,0.0439239,0.0549348,0.017209,0.0552541,0.218659,167000,0.5
0.72012,0.0244421,0.921569,0.0511216,0.0653321,0.0249446,0.0646275,0.158129,175000,0.5
0.72012,0.0244421,0.823529,0.0550638,0.0718498,0.027299,0.0756455,0.181039,192200,0.5
0.721116,0.0244421,1,0.0376927,0.0346058,0.0138737,0.0365072,0.421056,331400,0.5
0.721116,0.0244421,1,0.0382522,0.0360025,0.0133132,0.0393027,0.268107,300000,0.5
0.722112,0.0244421,0.941176,0.113103,0.11018,0.0449284,0.116428,0.363919,281600,0.5
0.722112,0.0233794,1,0.0662292,0.0659528,0.0246644,0.0623253,0.260783,270800,0.5
0.723108,0.0244421,0.72549,0.0524696,0.0578833,0.0226744,0.0562407,0.181039,216500,0.5
0.723108,0.0233794,0.843137,0.0289181,0.033054,0.0130889,0.0355205,0.210218,203100,0.5
0.723108,0.0233794,0.823529,0.0988606,0.11018,0.0410045,0.108864,0.210549,223000,0.5
0.721116,0.0233794,0.588235,0.0582685,0.0850403,0.0309706,0.0914323,0.198997,204400,0.5
0.722112,0.0233794,0.568627,0.0466199,0.0734016,0.0260938,0.0680809,0.163798,139600,0.5
0.721116,0.0233794,0.529412,0.037006,0.0614525,0.0187505,0.0560763,0.102068,122700,0.5
0.721116,0.0233794,0.392157,0.0565644,0.0929547,0.030326,0.0874856,0.121412,126300,0.5
0.721116,0.0233794,0.352941,0.0555979,0.0954376,0.036464,0.0996547,0.10933,114400,0.5
0.722112,0.0223167,0.313725,0.0221018,0.0586592,0.0266824,0.0575563,0.0646612,96400,0.5
0.722112,0.0223167,0.196078,0.0608118,0.112508,0.0533087,0.116757,0.0582682,91300,0.5
0.721116,0.0223167,0.196078,0.040821,0.0740223,0.0387062,0.0738365,0.106902,100000,0.5
0.721116,0.0223167,0.392157,0.0540465,0.101955,0.0507021,0.0989969,0.0820471,100000,0.5
0.721116,0.0223167,0.333333,0.0493667,0.0909373,0.0371647,0.0856767,0.0875643,103100,0.5
0.723108,0.0233794,0.54902,0.0419146,0.0768156,0.0246363,0.0730143,0.119226,140000,0.5
0.723108,0.0233794,0.588235,0.0313597,0.0599007,0.0227865,0.0651209,0.0725369,122500,0.5
0.722112,0.0233794,0.588235,0.0250521,0.0412787,0.0172651,0.0409472,0.167494,151800,0.5
0.722112,0.0223167,0.294118,0.0616512,0.123836,0.0420976,0.123828,0.0789299,103400,0.5
0.722112,0.0223167,0.392157,0.0524187,0.0943513,0.0471706,0.0915968,0.0677853,94800,0.5
0.722112,0.0223167,0.372549,0.0598454,0.111887,0.0517111,0.0945568,0.103702,99200,0.5
0.722112,0.0223167,0.27451,0.0615494,0.119957,0.0593346,0.117415,0.0387443,92400,0.5
0.722112,0.0223167,0.431373,0.0472048,0.0853507,0.0421256,0.0807433,0.0858402,85200,0.5
0.721116,0.0223167,0.882353,0.0176255,0.0280881,0.0167606,0.0319026,0.13255,90600,0.5
0.721116,0.0223167,0.372549,0.042347,0.0726257,0.0361277,0.0730143,0.109612,101100,0.5
0.721116,0.0223167,0.647059,0.0541482,0.0920236,0.0383979,0.0922546,0.111247,102100,0.5
0.72012,0.0223167,0.235294,0.0710362,0.119801,0.0522997,0.113304,0.11564,101800,0.5
0.722112,0.021254,0.254902,0.059998,0.0931099,0.0512346,0.0863345,0.0765714,93400,0.5
0.721116,0.021254,0.470588,0.0723333,0.0997827,0.0635948,0.103766,0.117247,98700,0.5
0.721116,0.021254,0.470588,0.0173457,0.0293296,0.0185543,0.0305871,0.134653,90300,0.5
0.721116,0.021254,0.627451,0.0285874,0.0412787,0.0173211,0.0394672,0.189122,123100,0.5
0.721116,0.0201913,0.666667,0.0429066,0.0614525,0.0317273,0.060023,0.125998,97300,0.5
0.722112,0.0201913,0.45098,0.0743934,0.109094,0.0561114,0.109686,0.119833,102900,0.5
0.721116,0.0201913,0.647059,0.0278244,0.0341403,0.0160038,0.0365072,0.230038,126700,0.5
0.721116,0.0201913,0.509804,0.0803194,0.0971446,0.045545,0.100477,0.233549,132600,0.5
0.723108,0.0223167,0.568627,0.0482476,0.0845748,0.0453208,0.0809077,0.0761024,84400,0.5
0.723108,0.021254,0.431373,0.0795564,0.120732,0.0692004,0.122184,0.125522,93200,0.5
0.722112,0.021254,0.372549,0.0979704,0.162166,0.0995544,0.158691,0.0810196,100000,0.5
0.722112,0.021254,0.568627,0.0450175,0.0774364,0.0388464,0.0733432,0.128564,94100,0.5
0.722112,0.0223167,0.196078,0.050206,0.0848852,0.0427422,0.0840322,0.0681853,89800,0.5
0.724104,0.0223167,0.372549,0.047917,0.0907821,0.0316993,0.08617,0.0691715,100000,0.5
0.724104,0.0223167,0.294118,0.0282059,0.0507449,0.0259817,0.0496629,0.0506752,128100,0.5
0.724104,0.0223167,0.27451,0.0462638,0.0799193,0.0387343,0.0720276,0.138633,95300,0.5
0.723108,0.0223167,0.45098,0.031614,0.0581937,0.03439,0.0593652,0.0948332,95000,0.5
0.723108,0.0223167,0.529412,0.0309782,0.0605214,0.0359595,0.0649564,0.0502545,105000,0.5
0.723108,0.0223167,0.372549,0.0432118,0.0779019,0.041453,0.0763032,0.0813092,95500,0.5
0.723108,0.0233794,0.176471,0.0488326,0.0893855,0.0446201,0.089459,0.0704059,118800,0.5
0.724104,0.0233794,0.333333,0.0432881,0.092334,0.0458533,0.0899523,0.0854609,125000,0.5
0.7251,0.0233794,0.254902,0.0641182,0.0844196,0.0362678,0.08617,0.130253,138100,0.5
0.7251,0.0223167,0.705882,0.0683656,0.0850403,0.0340817,0.0860056,0.125164,154200,0.5
0.7251,0.0223167,0.254902,0.0781067,0.131906,0.0559713,0.128433,0.129826,144700,0.5
0.7251,0.0223167,0.156863,0.0880513,0.116077,0.0471986,0.105904,0.193287,119100,0.5
0.726096,0.0223167,0.647059,0.0487054,0.0648665,0.0330166,0.0698898,0.173853,129200,0.5
0.727092,0.021254,0.647059,0.0553436,0.0704531,0.033353,0.0731788,0.184273,115300,0.5
0.7251,0.021254,0.705882,0.026451,0.0316574,0.0164242,0.0340405,0.14917,116900,0.5
0.7251,0.0223167,0.588235,0.051732,0.0775916,0.0353149,0.072521,0.141957,120700,0.5
0.724104,0.0223167,0.372549,0.0505366,0.0786778,0.0406121,0.0758099,0.103985,118300,0.5
0.724104,0.021254,0.490196,0.0599471,0.0963687,0.0578492,0.095379,0.0903712,124700,0.5
0.723108,0.0223167,0.352941,0.0696119,0.109559,0.0560834,0.102121,0.078061,117700,0.5
0.723108,0.021254,0.803922,0.0504603,0.0730912,0.0411727,0.0779477,0.115571,110100,0.5
0.724104,0.021254,0.627451,0.0828628,0.104283,0.0499173,0.109357,0.207439,126500,0.5
0.724104,0.0201913,0.686275,0.0846686,0.0996276,0.0532526,0.102121,0.220514,122000,0.5
0.7251,0.021254,0.72549,0.0482985,0.0606766,0.0307183,0.0666009,0.156287,113900,0.5
0.724104,0.021254,0.666667,0.036421,0.0391061,0.0210208,0.0373294,0.129743,135100,0.5
0.724104,0.0201913,0.686275,0.0294013,0.0336747,0.0172651,0.0381516,0.214659,122500,0.5
0.724104,0.0201913,0.352941,0.0745969,0.11825,0.054654,0.118237,0.0638267,111300,0.5
0.7251,0.0201913,0.333333,0.0754362,0.101645,0.0321197,0.095379,0.14795,154200,0.5
0.7251,0.0255048,0.411765,0.023399,0.0370888,0.0426301,0.0384805,0.0814885,218800,0.5
0.723108,0.0244421,0.588235,0.0778269,,0.0353149,0.0884723,0.178453,291500,0.5
0.724104,0.0244421,0.588235,0.0271631,0.0238982,0.0118557,0.0249959,0.390539,219200,0.5
0.7251,0.0244421,0.647059,0.0570477,0.060987,0.0517391,0.0703832,0.209976,185500,0.5
0.7251,0.0244421,0.72549,0.0960629,0.0951273,0.0418173,0.100806,0.26572,184000,0.5
0.7251,0.0233794,0.803922,0.0464164,0.058504,0.0245803,0.0623253,0.138798,176600,0.5
0.724104,0.0244421,0.470588,0.0994201,0.131595,0.0441997,0.125966,0.157094,184100,0.5
0.724104,0.0233794,0.509804,0.0310036,0.0392613,0.0169007,0.0424272,0.178163,155400,0.5
0.723108,0.0233794,0.588235,0.0652373,0.0966791,0.0350907,0.0955435,0.144205,159100,0.5
0.724104,0.0233794,0.372549,0.0647286,0.121664,0.0335211,0.105575,0.0878884,140300,0.5
0.728088,0.0244421,0.392157,0.0463401,0.0692117,0.0268786,0.0707121,0.157425,143800,0.25
0.727092,0.0244421,0.431373,0.0649575,0.102576,0.0335491,0.0899523,0.0958607,147700,0.5
0.726096,0.0244421,0.333333,0.0576581,0.10568,0.0371647,0.095379,0.0893229,161800,0.5
0.726096,0.0244421,0.647059,0.0439493,0.0577281,0.0203761,0.0573919,0.105412,161800,0.5
0.7251,0.0244421,0.72549,0.0286892,0.0352266,0.0195073,0.0394672,0.148281,167600,0.5
0.726096,0.0244421,0.607843,0.0988351,0.128181,0.108327,0.138135,0.177625,166800,0.5
0.727092,0.0244421,0.627451,0.0898571,0.105835,0.0438633,0.110344,0.159294,158300,0.5
0.726096,0.0233794,0.686275,0.0707818,0.0893855,0.0356512,0.0864989,0.124247,156800,0.5
0.726096,0.0233794,0.72549,0.0393458,0.0445376,0.0177415,0.0455517,0.187508,150500,0.5
0.727092,0.0233794,0.882353,0.0479424,0.0555556,0.0221979,0.0587074,0.189659,159600,0.5
0.726096,0.0233794,0.705882,0.0598708,0.073712,0.034418,0.0818944,0.170005,155700,0.5
0.726096,0.0233794,0.45098,0.0413805,0.0909373,0.0282799,0.0800855,0.0858816,156800,0.5
0.727092,0.0223167,0.686275,0.0514268,,0.0287844,0.0639697,0.229197,139800,0.5
0.726096,0.0223167,0.647059,0.0639402,0.0946617,0.0368284,0.0975169,0.119371,125900,0.5
0.727092,0.0223167,0.666667,0.0544789,0.0600559,0.0280277,0.0628186,0.178887,137300,0.5
0.7251,0.0191286,0.333333,0.0446615,0.0442272,0.0275792,0.0453873,0.288796,141800,0.5
0.724104,0.0191286,0.607843,0.0580904,0.0724705,0.0487121,0.0766321,0.175494,101900,0.5
0.7251,0.0180659,0.686275,0.0622107,0.0735568,0.035455,0.0738365,0.142639,109100,0.5
0.726096,0.0201913,0.627451,0.0875426,0.0959032,0.0527201,0.0955435,0.226838,126700,0.5
0.726096,0.0191286,0.588235,0.0678315,0.0796089,0.0454889,0.0818944,0.18568,116900,0.5
0.727092,0.0191286,0.666667,0.0451447,0.0571074,0.032372,0.0578852,0.200742,117000,0.5
0.726096,0.0180659,0.470588,0.0681367,0.092334,0.0544858,0.0907745,0.165274,104300,0.5
0.7251,0.0180659,0.745098,0.0699934,0.101024,0.0633426,0.101628,0.120378,89600,0.5
0.724104,0.0170032,0.666667,0.0375146,0.0408132,0.0237955,0.0457162,0.184735,100600,0.5
0.724104,0.0170032,0.705882,0.0552927,0.0647114,0.0363799,0.061503,0.163798,98900,0.5
0.724104,0.0170032,0.686275,0.0534361,0.0603662,0.0357633,0.0642986,0.131971,97000,0.5
0.726096,0.0180659,0.392157,0.0473574,0.0600559,0.0419014,0.0638053,0.228928,125700,0.5
0.726096,0.0180659,0.196078,0.0609136,0.0810056,0.0438073,0.0843611,0.232328,145200,0.5
0.724104,0.0180659,0.509804,0.0560049,0.0926443,0.0463298,0.0855123,0.067737,86200,0.5
0.7251,0.0180659,0.490196,0.105524,0.127561,0.0790101,0.114455,0.161191,123400,0.5
0.7251,0.0170032,0.254902,0.0702223,0.0706083,0.0535609,0.0763032,0.252728,143000,0.5
0.7251,0.0159405,0.372549,0.0556997,0.0628492,0.0494128,0.0644631,0.247735,135000,0.5
0.726096,0.0170032,0.215686,0.100234,0.114215,0.0918467,0.123335,0.249107,141400,0.5
0.728088,0.0180659,0.529412,0.134086,0.153631,0.104375,0.157869,0.211728,109800,0.5
0.727092,0.0180659,0.470588,0.0836767,0.0941962,0.0634267,0.097188,0.193011,119200,0.5
0.729084,0.0180659,0.627451,0.0794547,0.0971446,0.0643796,0.102286,0.190322,103000,0.5
0.729084,0.0180659,0.647059,0.0591587,0.0687461,0.0471145,0.0703832,0.189659,99600,0.5
0.73008,0.0180659,0.372549,0.102955,0.115456,0.0803554,0.124979,0.223218,121800,0.5
0.73008,0.0170032,0.411765,0.0700443,0.0799193,0.0517391,0.0797566,0.254052,125400,0.5
0.73008,0.0170032,0.333333,0.0417366,0.0437616,0.0316993,0.0440717,0.322547,133000,0.5
0.73008,0.0180659,0.568627,0.0810062,0.0917132,0.0582696,0.103601,0.209576,118500,0.5
0.731076,0.0170032,0.470588,0.0589806,0.0616077,0.0401076,0.063312,0.209252,120800,0.5
0.727092,0.0159405,0.137255,0.0210845,0.0243637,0.0206564,0.0251603,0.337299,165500,0.5
0.726096,0.0159405,0.156863,0.0386083,0.0415891,0.0349505,0.0434139,0.302589,157700,0.5
0.726096,0.0159405,0.235294,0.0178799,0.0229671,0.0200398,0.0253248,0.271555,154900,0.5
0.726096,0.0159405,0.156863,0.0132001,0.0170701,0.0136775,0.0179247,0.319347,158900,0.5
0.729084,0.0170032,0.352941,0.0585482,0.0886096,0.0562516,0.0912679,0.123219,109900,0.5
0.728088,0.0159405,0.509804,0.0454754,0.05509,0.0359595,0.0568985,0.209914,115800,0.5
0.728088,0.0170032,0.117647,0.236762,0.264122,0.204574,0.278408,0.270279,156900,0.5
0.7251,0.0148778,0.333333,0.0374638,0.0412787,0.0321197,0.0439073,0.316051,142200,0.5
0.726096,0.0148778,0.72549,0.0376164,0.0490379,0.0301858,0.0476895,0.162074,125800,0.5
0.726096,0.0148778,0.686275,0.0969785,0.123371,0.0824575,0.119553,0.110067,125000,0.5
0.727092,0.0159405,0.392157,0.0251539,0.0324333,0.0193952,0.0332182,0.215521,144300,0.5
0.726096,0.0148778,0.784314,0.0677298,0.0797641,0.046554,0.0840322,0.129315,113500,0.5
0.726096,0.0138151,0.54902,0.102879,0.116853,0.0658651,0.119882,0.244866,125000,0.5
0.727092,0.0148778,0.666667,0.0867796,0.089851,0.0492727,0.0856767,0.240845,129800,0.5
0.727092,0.0138151,0.607843,0.107457,0.121664,0.0795706,0.130571,0.238942,137800,0.5
0.727092,0.0148778,0.352941,0.0373112,0.0425202,0.0282239,0.047854,0.21148,150400,0.5
0.727092,0.0138151,0.294118,0.0550893,0.0530726,0.0444519,0.0554185,0.343885,153800,0.5
0.726096,0.0127524,0.627451,0.0870594,0.0791434,0.0427422,0.0786055,0.357857,234600,0.5
0.726096,0.0127524,0.45098,0.065746,0.0760397,0.0452367,0.0751521,0.207356,133400,0.5
0.728088,0.0127524,0.411765,0.085457,0.0976102,0.0411447,0.100477,0.251328,303900,0.5
0.729084,0.0138151,0.27451,0.129508,0.126785,0.0592786,0.124486,0.33452,266600,0.5
0.73008,0.0148778,0.254902,0.101328,0.104593,0.0577931,0.115277,0.359947,267400,0.5
0.727092,0.0159405,0.254902,0.0429066,0.0859714,0.0368844,0.0864989,0.183453,143800,0.5
0.727092,0.0148778,0.27451,0.0464418,0.0555556,0.0266824,0.0406183,0.187411,165100,0.5
0.728088,0.0148778,0.235294,0.0541737,0.0657976,0.0376132,0.0708765,0.241383,89300,0.5
0.728088,0.0148778,0.254902,0.0335215,0.0417443,0.026346,0.0425917,0.316878,152700,0.5
0.728088,0.0138151,0.254902,0.0880513,0.105835,0.0598671,0.120539,0.24599,137500,0.5
0.728088,0.0159405,0.156863,0.0868559,0.133302,0.0705737,0.135997,0.173798,158900,0.5
0.728088,0.0148778,0.156863,0.0784628,0.0943513,0.0427983,0.0912679,0.225866,125000,0.5
0.728088,0.0148778,0.196078,0.0476372,0.0552452,0.028336,0.063312,0.267245,115000,0.5
0.731076,0.0170032,0.117647,0.0591332,0.0758845,0.036464,0.0730143,0.196921,132200,0.5
0.73008,0.0159405,0.117647,0.15395,0.155649,0.0848678,0.156389,0.271451,135000,0.5
0.729084,0.0159405,0.0784314,0.0813622,0.0824022,0.057681,0.087979,0.316065,179400,0.5
0.729084,0.0159405,0.176471,0.0228648,0.0251397,0.0194792,0.0272981,0.287231,156100,0.5
0.729084,0.0159405,0.137255,0.0625159,0.0614525,0.0499173,0.0639697,0.280431,175500,0.5
0.723108,0.0180659,0.215686,0.0857877,0.146493,0.0659772,0.132708,0.0689715,106300,0.5
0.723108,0.0170032,0.27451,0.022051,0.0335196,0.0247765,0.035356,0.0660956,84200,0.5
0.723108,0.0170032,0.411765,0.0612188,0.0901614,0.0528042,0.0948857,0.0626888,94200,0.5
0.723108,0.0159405,0.333333,0.0417875,0.0665736,0.0341377,0.0672587,0.0570337,108000,0.5
0.723108,0.0159405,0.372549,0.027977,0.0316574,0.0237955,0.0355205,0.18506,108300,0.5
0.722112,0.0159405,0.196078,0.0780559,0.141217,0.0787298,0.127117,0.0511303,83100,0.5
0.722112,0.0170032,0.529412,0.0160486,0.0211049,0.0146305,0.0277915,0.214087,95600,0.5
0.722112,0.0170032,0.803922,0.0508673,0.0755742,0.0420976,0.0761388,0.0693646,86300,0.5
0.722112,0.0180659,0.156863,0.0490615,0.0730912,0.045545,0.0730143,0.109316,92600,0.5
0.723108,0.0201913,0.490196,0.0791495,0.1063,0.0545139,0.10837,0.165122,124100,0.5
0.722112,0.0191286,0.0784314,0.0410245,0.0599007,0.0305782,0.0646275,0.117412,137200,0.5
0.723108,0.0191286,0.745098,0.0323262,0.0380199,0.0214972,0.0396316,0.109923,102500,0.5
0.723108,0.0191286,0.627451,0.0278244,0.0370888,0.0199837,0.0366716,0.0823782,111800,0.5
0.723108,0.0201913,0.529412,0.0790223,0.0920236,0.0436111,0.0966946,0.212342,120300,0.5
0.723108,0.0180659,0.54902,0.0568696,0.0810056,0.057681,0.0827167,0.141791,96800,0.5
0.722112,0.0180659,0.54902,0.0869831,0.11049,0.0776928,0.105739,0.0832816,86900,0.5
0.722112,0.0180659,0.470588,0.0238313,0.038175,0.0280277,0.0393027,0.0862126,87900,0.5
0.721116,0.0191286,0.470588,0.0378707,0.0538485,0.0330727,0.0518007,0.100578,88600,0.5
0.721116,0.0180659,0.568627,0.0439239,0.0707635,0.0468062,0.075481,0.0827644,85900,0.5
0.721116,0.0170032,0.647059,0.0515286,0.0808504,0.0502817,0.0761388,0.0855368,79400,0.5
0.721116,0.0170032,0.705882,0.0519609,0.0777467,0.0537291,0.0774544,0.0905229,83300,0.5
0.721116,0.0170032,0.627451,0.0503077,0.0755742,0.0454889,0.0702187,0.0679784,86400,0.5
0.72012,0.0170032,0.254902,0.0207793,0.0366232,0.0230948,0.0388094,0.0565165,90500,0.5
0.72012,0.0170032,0.686275,0.0256625,0.0391061,0.021301,0.0370005,0.0909505,84100,0.5
0.721116,0.0180659,0.54902,0.0264001,0.0450031,0.0294571,0.0486762,0.0470269,83200,0.5
0.722112,0.0159405,0.705882,0.0322244,0.0526071,0.0382858,0.0494984,0.11795,87200,0.5
0.722112,0.0159405,0.666667,0.0328094,0.0420546,0.0330727,0.044565,0.107226,98000,0.5
0.721116,0.0159405,0.686275,0.0360903,0.056797,0.0396592,0.0582141,0.0994883,93400,0.5
0.721116,0.0159405,0.647059,0.0290452,0.0456238,0.0355391,0.0494984,0.109661,91800,0.5
0.721116,0.0159405,0.705882,0.0608627,0.0971446,0.0696768,0.0983391,0.0754059,86300,0.5
0.721116,0.0159405,0.745098,0.00999542,0.0245189,0.0172931,0.0264759,0.153453,86500,0.5
0.72012,0.0159405,0.882353,0.00503586,0.0117939,0.0049609,0.0105246,0.039027,93800,0.5
0.72012,0.0159405,0.705882,0.0274683,0.0454687,0.0320357,0.0434139,0.108095,88500,0.5
0.72012,0.0170032,0.72549,0.0207539,0.0335196,0.0266263,0.0378227,0.0381512,65700,0.5
0.72012,0.0170032,0.705882,0.0345643,0.0538485,0.0390986,0.0537741,0.0460821,78100,0.5
0.719124,0.0159405,0.686275,0.0373112,0.0619181,0.0355391,0.0557474,0.0374547,90100,0.5
0.719124,0.0170032,0.921569,0.01994,0.0355369,0.0256173,0.0378227,0.0948332,75600,0.5
0.719124,0.0170032,0.803922,0.0307238,0.0451583,0.0264021,0.0422628,0.0275307,78900,0.5
0.719124,0.0170032,0.72549,0.0367007,0.0606766,0.0359595,0.058543,0.0664336,80200,0.5
0.719124,0.0170032,0.666667,0.0299354,0.0532278,0.0383699,0.0541029,0.100068,70200,0.5
0.72012,0.0180659,0.627451,0.0318938,0.0512104,0.0367723,0.0526229,0.0985297,78500,0.5
0.719124,0.0180659,0.72549,0.0252047,0.0380199,0.021217,0.0335471,0.0452683,82700,0.5
0.719124,0.0180659,0.803922,0.0290707,0.0485723,0.0311388,0.0503207,0.0525165,87500,0.5
0.719124,0.0180659,0.843137,0.04311,0.0639354,0.0390426,0.0595297,0.0722404,83300,0.5
0.719124,0.0191286,0.607843,0.0558268,0.0965239,0.0499173,0.0983391,0.0966263,120300,0.5
0.72012,0.0180659,0.45098,0.0106567,0.0155183,0.0110149,0.018418,0.00988952,111300,0.5
0.719124,0.0191286,0.156863,0.0619055,0.111577,0.0498052,0.107219,0.0917229,137500,0.5
0.719124,0.0191286,0.352941,0.0340556,0.0673495,0.0292889,0.0590363,0.10173,117900,0.5
0.72012,0.0191286,0.686275,0.154993,0.199255,0.0866056,0.20194,0.197935,159100,0.5
0.72012,0.0201913,0.960784,0.0586245,0.0656425,0.0247765,0.0583786,0.207976,168800,0.5
0.72012,0.0201913,1,0.101073,0.111266,0.0489644,0.126295,0.201046,175400,0.5
0.719124,0.021254,0.882353,0.085279,0.119025,0.0407523,0.116264,0.148998,170100,0.5
0.719124,0.0201913,1,0.029147,0.033054,0.0133972,0.0351916,0.341657,240900,0.5
0.719124,0.0201913,1,0.0680096,0.0862818,0.0330166,0.0881434,0.214197,213100,0.5
0.719124,0.021254,0.960784,0.0387863,0.0522967,0.0203201,0.0527874,0.146557,203200,0.5
0.719124,0.0201913,0.823529,0.0687726,0.103352,0.0428263,0.100806,0.113888,145000,0.5
0.719124,0.0191286,0.823529,0.0548858,0.0780571,0.0341377,0.0741654,0.136702,140600,0.5
0.719124,0.0191286,1,0.0396256,0.047486,0.0211329,0.0516362,0.152301,199100,0.5
0.719124,0.0201913,1,0.0485528,0.0642458,0.0216934,0.0675876,0.120205,221100,0.5
0.718127,0.0191286,0.803922,0.0395747,0.0709187,0.0343059,0.0667653,0.122791,139100,0.5
0.719124,0.0191286,0.313725,0.0326314,0.0654873,0.0337734,0.0670942,0.0867643,126600,0.5
0.718127,0.0180659,0.647059,0.0430337,0.0704531,0.0410325,0.0697254,0.111481,139400,0.5
0.718127,0.0180659,0.607843,0.0182359,0.0387958,0.0249727,0.0340405,0.0928056,103100,0.5
0.718127,0.0191286,0.823529,0.0272394,0.0532278,0.0184142,0.0457162,0.107102,168800,0.5
0.718127,0.0191286,0.862745,0.0289435,0.0479516,0.0234592,0.055583,0.0769438,156300,0.5
0.718127,0.0191286,0.647059,0.0643726,0.133613,0.0562796,0.127775,0.111723,160400,0.5
0.718127,0.0180659,1,0.0311053,0.0513656,0.0266824,0.0526229,0.0759438,106300,0.5
0.718127,0.0180659,1,0.0248487,0.0485723,0.0272429,0.0486762,0.0508683,100000,0.5
0.718127,0.0180659,1,0.020296,0.0484171,0.0373889,0.0462095,0.073068,87500,0.5
0.718127,0.0180659,1,0.012666,,0.0133692,0.0175958,0.0944608,91100,0.5
0.719124,0.0180659,0.705882,0.0309782,0.0502793,0.0411727,0.0529518,0.0913849,81500,0.5
0.719124,0.0180659,0.666667,0.0155654,0.0277778,0.0192831,0.0268048,0.0824402,81300,0.5
0.718127,0.0180659,0.823529,0.024518,0.0394165,0.0239356,0.0340405,0.054082,72000,0.5
0.718127,0.0180659,0.745098,0.0418383,0.0740223,0.0609042,0.0786055,0.0871919,82900,0.5
